questionId,tradeId,userId,tradedAt,newValue,resolvedAt,resolveValue,Brier,set,active,timeToRes,timeSinceActive,inExp,firstActive,quarter,brierDiff,diffWeight
625,109644,10552,12/31/2014 7:10,"0.94,0.059999995",12/31/2014 23:59,"[1, 0]",0.007199999,A,N,0.700991086,54.29899734,in,NA,2,0.006399999,0.01375
628,109642,10552,12/31/2014 7:10,"0.94995004,0.05005001",12/31/2014 23:59,"[1, 0]",0.005010002,B,Y,0.701284659,24.29870377,in,1st,2,0.005009982,0.071759259
635,109646,10552,12/31/2014 7:11,"0.9401493,0.059850693",12/31/2014 23:59,"[1, 0]",0.007164212,A,N,0.69999894,54.29998949,in,NA,2,0,-224.8130324
554,109649,10553,12/31/2014 7:26,"0.8495778,0.14890493,0.0001229691,0.0012101188,9.218975e-05,9.208231e-05",12/31/2014 23:59,"[1, 0, 0, 0, 0, 0]",0.009052451,B,Y,0.689854809,24.31013362,in,1st,2,-0.026844861,0.002453704
386,109651,10553,12/31/2014 7:27,"0.96432364,0.035676315",12/31/2014 23:00,"[1, 0]",0.002545602,A,N,0.647532636,54.3108007,in,NA,2,-0.002454398,0.058217593
183,109653,296,12/31/2014 7:29,"0.96,0.040000003",12/31/2014 23:00,"[1, 0]",0.0032,B,Y,0.645926962,24.31240637,in,1st,2,-0.009600005,0.059733796
213,109655,10553,12/31/2014 7:30,"0.96110916,0.03889088",12/31/2014 23:00,"[1, 0]",0.003024998,B,Y,0.645599369,24.31273396,in,1st,2,-0.003025002,0.055983796
554,109654,296,12/31/2014 7:30,"0.9799999,0.019798338,1.6349923e-05,0.00016089693,1.2257513e-05,1.2243227e-05",12/31/2014 23:59,"[1, 0, 0, 0, 0, 0]",0.000160032,B,Y,0.687406611,24.31258181,in,1st,2,-0.008892419,0.20412037
625,109656,296,12/31/2014 7:30,"0.99,0.009999999",12/31/2014 23:59,"[1, 0]",0.0002,A,N,0.687234909,54.31275352,in,NA,2,-0.006999999,-228.6421065
718,109657,10553,12/31/2014 7:31,"0.96110916,0.03889088",1/5/2015 23:59,"[1, 0]",0.003024998,B,Y,5.686227759,24.31376067,in,1st,2,-0.003025002,0.085081019
624,109658,10553,12/31/2014 7:35,"0.9603495,0.03965053",12/31/2014 23:59,"[1, 0]",0.003144327,B,Y,0.683769258,24.31621917,in,1st,2,-0.002905674,0.082523148
705,109659,10553,12/31/2014 7:35,"0.9603495,0.039650526",12/31/2014 22:59,"[1, 0]",0.003144326,B,Y,0.641930722,24.31639104,in,1st,2,-0.002905665,0.082280093
791,109661,10553,12/31/2014 7:38,"0.96505475,0.034945257",12/31/2014 23:59,"[1, 0]",0.002442341,A,N,0.68126312,54.31872531,in,NA,2,-0.002166211,-161.8959144
213,109662,10532,12/31/2014 8:50,"0.99,0.009999999",12/31/2014 23:00,"[1, 0]",0.0002,B,Y,0.589616057,24.36871728,in,1st,2,-0.002824998,-315.6555208
386,109664,10532,12/31/2014 8:51,"0.99,0.010000001",12/31/2014 23:00,"[1, 0]",0.0002,A,N,0.589310245,54.36902309,in,NA,2,-0.002345602,-277.7141435
937,109665,10532,12/31/2014 8:52,"0.98999995,0.009999998",12/31/2014 23:59,"[1, 0]",0.000200001,B,Y,0.629982713,24.37000571,in,1st,2,-0.005849999,-85.90188657
628,109667,10532,12/31/2014 8:53,"0.98999995,0.01",12/31/2014 23:59,"[1, 0]",0.000200001,B,Y,0.629523522,24.3704649,in,1st,2,-0.004810001,-233.6910648
183,109669,10532,12/31/2014 8:55,"0.99,0.01",12/31/2014 23:00,"[1, 0]",2.00E-04,B,Y,0.58619978,24.37213355,in,1st,2,-0.003,-334.9291435
624,109672,10530,12/31/2014 9:34,"0.98,0.019999998",12/31/2014 23:59,"[1, 0]",0.0008,B,Y,0.601242751,24.39874567,in,1st,2,-0.002344327,0.119513889
705,109671,10530,12/31/2014 9:34,"0.9800001,0.020000003",12/31/2014 22:59,"[1, 0]",0.000799996,B,Y,0.559651872,24.39866989,in,1st,2,-0.00234433,0.123321759
718,109673,10530,12/31/2014 9:34,"0.98,0.020000001",1/5/2015 23:59,"[1, 0]",0.0008,B,Y,5.601156952,24.39883147,in,1st,2,-0.002224998,0.123252315
554,109679,10554,12/31/2014 12:24,"0.9858386,0.014018563,1.1576852e-05,0.00011392591,8.679149e-06,8.669033e-06",12/31/2014 23:59,"[1, 0, 0, 0, 0, 0]",8.02E-05,B,Y,0.483283997,24.51670443,in,1st,2,-7.98E-05,-217.6842708
624,109681,10554,12/31/2014 12:26,"0.9857678,0.014232225",12/31/2014 23:59,"[1, 0]",0.000405112,B,Y,0.481725739,24.51826269,in,1st,2,-0.000394888,-235.8814583
705,109688,10554,12/31/2014 12:31,"0.9857676,0.014232225",12/31/2014 22:59,"[1, 0]",0.000405117,B,Y,0.436322067,24.52199969,in,1st,2,-0.000394879,-201.048669
718,109689,10554,12/31/2014 12:31,"0.9857678,0.014232228",1/5/2015 23:59,"[1, 0]",0.000405112,B,Y,5.477897898,24.52209053,in,1st,2,-0.000394888,-196.1051505
786,109691,10554,12/31/2014 12:32,"0.9644194,0.035580568",12/31/2014 23:59,"[1, 0]",0.002531956,A,N,0.47729873,54.5226897,in,NA,2,-0.002468044,-162.0139236
679,109694,10554,12/31/2014 12:34,"0.9558201,0.04417993",12/31/2014 23:59,"[1, 0]",0.00390373,A,N,0.476196231,54.5237922,in,NA,2,-0.00329627,-209.8850231
934,109709,10526,12/31/2014 14:51,"0.5671642,0.43283576",12/31/2014 22:59,"[0.6567000000000001, 0.34329999999999994]",0.016033312,B,Y,0.339406657,24.6189151,in,1st,2,0.008908705,0.085520833
934,109712,45,12/31/2014 16:54,"0.59701496,0.40298507",12/31/2014 22:59,"[0.6567000000000001, 0.34329999999999994]",0.007124612,B,Y,0.253882242,24.70443952,in,1st,2,-0.0089087,-88.04069444
917,109747,253,1/1/2015 13:44,"0.3847484,0.11145719,0.09131907,0.05514181,0.010149721,0.009901917,0.096630566,0.07934874,0.064982034,0.08516721,0.00043787988,0.00043787988,0.0025255566,0.0025031792,0.0030008408,0.0011769307,0.0010712327",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.005908134,B,Y,11.88590316,25.5724186,in,1st,2,0.154205151,0.026435185
917,109748,10554,1/1/2015 14:22,"0.20009999,0.14490755,0.118725605,0.07169088,0.013195839,0.012873664,0.12563117,0.10316275,0.08448434,0.11072745,0.0005692956,0.0005692956,0.0032835226,0.0032544297,0.0039014486,0.0015301491,0.0013927292",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.875216516,B,Y,11.85947141,25.59885035,in,1st,2,-0.130691618,0.000231481
917,109749,10554,1/1/2015 14:22,"0.19420472,0.17010002,0.115227744,0.069578744,0.012807067,0.012494384,0.12192987,0.1001234,0.08199529,0.10746524,0.0005525232,0.0005525232,0.0031867845,0.0031585488,0.0037865052,0.0014850684,0.001351697",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.884431222,B,Y,11.8592385,25.59908326,in,1st,2,0.009214706,2.31E-05
917,109750,10077,1/1/2015 14:22,"0.3847484,0.111457184,0.09131906,0.05514181,0.01014972,0.009901917,0.09663056,0.07934874,0.06498203,0.08516721,0.00043787985,0.00043787985,0.0025255566,0.0025031792,0.0030008408,0.0011769307,0.0010712327",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.005908141,B,Y,11.85922039,25.59910137,in,1st,2,0.121476919,0.0003125
917,109751,10554,1/1/2015 14:23,"0.25009993,0.13584965,0.11130428,0.06720963,0.012370992,0.012068957,0.11777821,0.096714266,0.07920339,0.103806116,0.0005337101,0.0005337101,0.003078276,0.003051001,0.0036575766,0.0014345028,0.0013056727",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.902963898,B,Y,11.85890455,25.59941721,in,1st,2,-0.102944243,0.000185185
917,109752,10554,1/1/2015 14:23,"0.23808736,0.12932466,0.105958216,0.06398147,0.011776799,0.011489273,0.112121195,0.14009999,0.07539916,0.098820195,0.0005080754,0.0005080754,0.002930423,0.002904458,0.0034818992,0.001365602,0.0012429599",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.912442244,B,Y,11.85872599,25.59959577,in,1st,2,0.009478346,0.000173611
917,109753,10554,1/1/2015 14:23,"0.22899528,0.124386005,0.14010002,0.061538145,0.011327067,0.01105052,0.1078395,0.13474984,0.07251982,0.095046446,0.000488673,0.000488673,0.002818516,0.0027935423,0.0033489321,0.0013134524,0.0011954937",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.920007515,B,Y,11.85855006,25.59977169,in,1st,2,0.007565271,0.000162037
917,109754,10554,1/1/2015 14:23,"0.19010001,0.13066098,0.14716773,0.06464261,0.0118984915,0.011607992,0.113279745,0.14154766,0.07617828,0.09984133,0.0005133253,0.0005133253,0.0029607033,0.0029344698,0.0035178782,0.0013797131,0.0012558035",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.901437365,B,Y,11.85838825,25.59993351,in,1st,2,-0.01857015,0.000219907
917,109755,10554,1/1/2015 14:24,"0.18435013,0.12670894,0.14271641,0.06268739,0.011538603,0.01125689,0.14010002,0.13726632,0.07387415,0.09682147,0.00049779896,0.00049779896,0.0028711522,0.0028457122,0.0034114746,0.0013379816,0.0012178198",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.847731219,B,Y,11.85816626,25.6001555,in,1st,2,-0.053706146,0.000127315
917,109756,10554,1/1/2015 14:24,"0.17502505,0.12029954,0.1354973,0.11009999,0.01095494,0.010687476,0.13301325,0.1303229,0.07013733,0.091923885,0.0004726185,0.0004726185,0.0027259188,0.0027017659,0.00323891,0.0012703018,0.0011562181",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.857869453,B,Y,11.85803877,25.60028299,in,1st,2,0.010138234,0.0003125
917,109757,10554,1/1/2015 14:24,"0.16909596,0.1501,0.13090724,0.10637028,0.010583834,0.01032543,0.12850733,0.12590812,0.06776138,0.0888099,0.00045660822,0.00045660822,0.0026335767,0.0026102418,0.0031291896,0.0012272694,0.0011170504",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.867651271,B,Y,11.85772235,25.60059941,in,1st,2,0.009781818,0.00025463
917,109758,10554,1/1/2015 14:25,"0.16700077,0.14824018,0.12928522,0.10505229,0.010452695,0.010197491,0.12691507,0.124348044,0.06692178,0.100099996,0.00045095058,0.00045095058,0.002600945,0.0025778993,0.0030904172,0.0012120628,0.0011032094",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.870092626,B,Y,11.85746907,25.60085269,in,1st,2,0.002441355,0.199780093
917,109783,59,1/1/2015 19:12,"0.16256602,0.14430362,0.12585202,0.1022626,0.010175121,0.0099266935,0.15009996,0.12104595,0.06514465,0.09744181,0.00043897543,0.00043897543,0.002531876,0.0025094424,0.00300835,0.0011798762,0.0010739133",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.824495309,B,Y,11.65769315,25.80062861,in,1st,2,-0.045597318,0.000208333
917,109784,59,1/1/2015 19:13,"0.1609948,0.14290892,0.124635644,0.10127422,0.010076778,0.0098307505,0.14864922,0.119876035,0.06451502,0.096500024,0.00043473268,0.010100001,0.0025074051,0.0024851882,0.0029792737,0.0011684726,0.0010635337",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.825099873,B,Y,11.65747896,25.8008428,in,1st,2,0.000604564,0.000185185
917,109785,59,1/1/2015 19:13,"0.15943804,0.14152706,0.123430476,0.10029494,0.00997934,0.009735691,0.14721183,0.11871688,0.06389119,0.09556691,0.010099999,0.010002337,0.0024831595,0.0024611575,0.0029504653,0.0011571739,0.0010532498",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.825720838,B,Y,11.65730058,25.80102118,in,1st,2,0.000620965,0.000127315
917,109786,59,1/1/2015 19:13,"0.15822063,0.14044642,0.12248801,0.09952913,0.009903141,0.009661353,0.14608778,0.11781041,0.063403346,0.0948372,0.01002288,0.009925963,0.0101000015,0.002442365,0.002927937,0.0011483382,0.0010452076",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.826237132,B,Y,11.65717496,25.8011468,in,1st,2,0.000516294,0.000115741
917,109787,59,1/1/2015 19:13,"0.15700604,0.13936827,0.12154773,0.09876509,0.009827118,0.009587187,0.14496633,0.11690604,0.06291662,0.094109185,0.009945939,0.009849766,0.010022468,0.010099998,0.0029054605,0.001139523,0.001037184",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.826765146,B,Y,11.65705955,25.80126221,in,1st,2,0.000528014,0.000115741
917,109788,59,1/1/2015 19:13,"0.15587316,0.13836266,0.1206707,0.09805246,0.00975621,0.00951801,0.14392033,0.11606251,0.06246265,0.09343015,0.009874174,0.009778696,0.009950151,0.010027122,0.0101,0.0011313008,0.0010297002",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.827272851,B,Y,11.65694109,25.80138067,in,1st,2,0.000507705,0.000104167
917,109789,59,1/1/2015 19:14,"0.15447362,0.13712032,0.11958722,0.09717207,0.009668611,0.0094325505,0.1426281,0.1150204,0.06190181,0.09259126,0.009785516,0.009690895,0.00986081,0.00993709,0.010009315,0.010100001,0.0010204547",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.827900183,B,Y,11.65682905,25.80149271,in,1st,2,0.000627332,0.000127315
917,109790,59,1/1/2015 19:14,"0.15306962,0.13587405,0.11850031,0.09628888,0.009580735,0.009346819,0.14133176,0.113974996,0.061339192,0.091749705,0.009696576,0.009602816,0.009771186,0.009846774,0.009918341,0.010008203,0.0101",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.828546263,B,Y,11.65670422,25.80161754,in,1st,2,0.00064608,1.106423611
803,109796,10557,1/1/2015 20:44,"0.09556027,0.90443975",1/5/2015 22:59,"[0, 1]",0.018263527,B,Y,4.093902063,25.8644197,in,1st,2,-0.01553646,0.000775463
803,109798,296,1/1/2015 20:45,"0.13000001,0.86999995",1/5/2015 22:59,"[0, 1]",0.033800016,B,Y,4.093133122,25.86518864,in,1st,2,0.015536489,0.675636574
748,109818,45,1/2/2015 10:39,"0.28999993,0.71000004",1/25/2015 23:59,"[0.14, 0.86]",0.044999967,N,NA,23.55582767,NA,out,NA,2,-9.00E-09,3.568368056
803,109890,45,1/2/2015 12:58,"0.11999995,0.88",1/5/2015 22:59,"[0, 1]",0.028799988,B,Y,3.417498278,26.54082348,in,1st,2,-0.005000028,0.008657407
1090,109897,176,1/2/2015 13:03,"0.37,0.63",2/1/2015 22:59,"[0, 1]",0.2738,N,NA,30.41428703,NA,out,NA,2,NA,NA
803,109905,176,1/2/2015 13:11,"0.069999985,0.92999995",1/5/2015 22:59,"[0, 1]",0.009800005,B,Y,3.408834208,26.54948755,in,1st,2,-0.018999983,0.38337963
918,109940,101,1/2/2015 15:31,"0.08838085,0.22403367,0.08047418,0.08131485,0.0348882,0.018161979,0.06819384,0.11094428,0.04563261,0.060519435,0.00690125,0.016848303,0.017303692,0.09392305,0.021846578,0.024714403,0.005918775",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.943287329,A,N,10.89447303,56.64719363,in,NA,2,0.032743297,4.100115741
664,109955,45,1/2/2015 15:52,"0.25009996,0.10422911,0.14976102,0.22744167,0.1622682,0.10620004",2/21/2015 23:59,"[0, 0, 1, 0, 0, 0]",0.206951745,B,Y,50.33858595,26.66140247,in,1st,2,-0.001023962,4.070474537
907,109980,59,1/2/2015 21:40,"0.0016859311,6.0771792e-05,0.0014864492,1.0961768e-05,1.1069023e-05,1.117739e-05,1.1286837e-05,1.1397443e-05,0.00052734674,1.1509128e-05,1.1621975e-05,0.40009996,0.0006863762,0.2969755,0.00028643687,1.195244e-05,1.1836256e-05,1.17212685e-05,1.2069819e-05,1.3982161e-05,0.0003552344,1.2188367e-05,1.2540392e-05,0.005783078,3.139466e-05,0.0003633339,1.2788377e-05,0.29146713,1.2914269e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.750332846,B,Y,9.05532144,26.90300032,in,1st,2,0.08608269,3.133055556
906,109981,59,1/2/2015 21:45,"0.0002193326,3.088184e-07,3.088184e-07,0.307533,3.088184e-07,0.00015972242,3.088184e-07,3.088184e-07,3.088184e-07,0.6001,3.088184e-07,3.088184e-07,0.00015861118,3.088184e-07,3.088184e-07,3.088184e-07,1.6383457e-05,3.088184e-07,3.088184e-07,0.00014015984,0.08883306,1.4042449e-05,0.00016001129,0.00012503909,0.00012728866,1.5640186e-05,0.0022359723,0.00015697384,3.088184e-07,3.088184e-07",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.262393069,B,Y,9.051886244,26.90643551,in,1st,2,-0.217217859,3.129837963
917,109982,59,1/2/2015 21:47,"0.14615864,0.12973943,0.11315011,0.091941506,0.009148173,0.008924818,0.18010001,0.10882912,0.058569778,0.08760728,0.009258783,0.009169257,0.009330025,0.009402201,0.009470536,0.009556341,0.009643993",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.755418695,B,Y,10.55028113,26.90804063,in,1st,2,-0.073127568,-101.5626852
803,109989,59,1/2/2015 22:23,"0.010000001,0.98999995",1/5/2015 22:59,"[0, 1]",0.000200001,B,Y,3.025461801,26.93285996,in,1st,2,-0.009600004,-158.3135185
1090,109991,59,1/2/2015 22:39,"0.41,0.59",2/1/2015 22:59,"[0, 1]",0.3362,N,NA,30.01404973,NA,out,NA,2,0.0624,16.61260417
720,109994,9845,1/2/2015 23:38,"0.18734312,0.43960807,0.043494914,0.052816797,0.026637094,0.25010002",1/6/2015 22:59,"[1, 0, 0, 0, 0, 0]",0.921607436,A,N,3.973367661,56.9849541,in,NA,2,0.015531473,0.818078704
720,110001,10568,1/3/2015 19:16,"0.42536485,0.31084985,0.030755548,0.037347116,0.01883527,0.17684743",1/6/2015 22:59,"[1, 0, 0, 0, 0, 0]",0.460803677,A,N,3.155288816,57.80303294,in,NA,2,-0.46080376,0.038622685
720,110006,45,1/3/2015 20:11,"0.42009994,0.31369784,0.031037329,0.037689295,0.019007836,0.1784677",1/6/2015 22:59,"[1, 0, 0, 0, 0, 0]",0.469286231,A,N,3.116665294,57.84165647,in,NA,2,0.008482554,0.080486111
720,110011,59,1/3/2015 22:07,"0.40903804,0.30543768,0.030220065,0.036696874,0.018507328,0.2001",1/6/2015 22:59,"[1, 0, 0, 0, 0, 0]",0.485170659,A,N,3.036170566,57.92215119,in,NA,2,0.015884428,0.164780093
720,110018,9845,1/4/2015 2:05,"0.30010003,0.36174214,0.035790842,0.043461587,0.021918975,0.23698649",1/6/2015 22:59,"[1, 0, 0, 0, 0, 0]",0.680530276,A,N,2.871396738,58.08692502,in,NA,2,0.195359617,0.000520833
720,110019,9845,1/4/2015 2:05,"0.2945216,0.35501787,0.035125546,0.0426537,0.040099997,0.23258126",1/6/2015 22:59,"[1, 0, 0, 0, 0, 0]",0.682492655,A,N,2.87087652,58.08744524,in,NA,2,0.00196238,0.00025463
720,110020,9845,1/4/2015 2:06,"0.28779823,0.34691346,0.034323696,0.041679997,0.039184585,0.2501",1/6/2015 22:59,"[1, 0, 0, 0, 0, 0]",0.69458109,A,N,2.870617109,58.08770465,in,NA,2,0.012088435,1.465891204
1025,110022,45,1/4/2015 9:38,"0.6375,0.3625",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",0.009104888,B,Y,27.55643572,28.40188604,in,1st,2,0.005497182,2.047928241
1038,110074,10534,1/5/2015 11:20,"0.020000016,0.97999996",2/28/2015 23:59,"[0, 1]",0.000800002,B,Y,54.52752781,29.47246062,in,1st,2,-0.002399994,0.093784722
819,110117,45,1/5/2015 12:16,"0.59999996,0.4",1/31/2015 9:59,"[1, 0]",0.320000032,A,N,25.90507012,59.51158498,in,NA,2,-0.084999968,0.918344907
720,110154,296,1/5/2015 13:17,"0.21079339,0.4350315,0.050101545,0.06085355,0.03322007,0.21000001",1/6/2015 22:59,"[1, 0, 0, 0, 0, 0]",0.863516376,A,N,1.404727018,59.55359474,in,NA,2,0.168935286,1.242222222
1038,110161,10077,1/5/2015 13:35,"0.03999999,0.96",2/28/2015 23:59,"[0, 1]",0.003199999,B,Y,54.43373849,29.56624993,in,1st,2,0.002399997,0.917604167
748,110258,45,1/6/2015 0:18,"0.20999998,0.79",1/25/2015 23:59,"[0.14, 0.86]",0.009799997,N,NA,19.9874641,NA,out,NA,2,-0.03519997,0.780740741
907,110261,372,1/6/2015 0:51,"0.0016955679,6.111917e-05,0.0014949456,1.1024427e-05,1.1132294e-05,1.1241282e-05,1.1351354e-05,1.1462593e-05,0.00053036114,1.1574914e-05,1.1688407e-05,0.40238696,0.0006902996,0.29867306,0.0002880742,1.2020761e-05,1.1903912e-05,1.1788269e-05,1.2138811e-05,1.4062083e-05,0.00035726497,1.2258035e-05,1.2612074e-05,9.999998e-05,3.1574116e-05,0.00036541076,1.28614765e-05,0.2931332,1.2988087e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.750787764,B,Y,5.922268156,30.0360536,in,1st,2,0.000454918,0.486840278
906,110262,372,1/6/2015 0:52,"0.00021218472,2.987542e-07,2.987542e-07,0.33009985,2.987542e-07,0.00015451718,2.987542e-07,2.987542e-07,2.987542e-07,0.58054316,2.987542e-07,2.987542e-07,0.00015344215,2.987542e-07,2.987542e-07,2.987542e-07,1.5849533e-05,2.987542e-07,2.987542e-07,0.00013559214,0.085938044,1.3584817e-05,0.00015479664,0.00012096416,0.00012314042,1.5130483e-05,0.0021631035,0.00015185818,2.987542e-07,2.987542e-07",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.292300166,B,Y,5.922039772,30.03628199,in,1st,2,0.029907097,0.486979167
1069,110282,45,1/6/2015 10:04,"0.01052448,0.100099996,0.15687712,0.20048518,0.22377838,0.30823475",2/10/2015 23:59,"[0, 0, 0, 0, 0, 1]",0.312582519,N,NA,35.58042827,NA,out,NA,2,-0.016445718,0.110011574
818,110290,10534,1/6/2015 10:18,"0.60749996,0.3925",1/31/2015 9:59,"[0, 1]",0.738112451,A,N,24.9872217,60.42943339,in,NA,2,-0.284337591,0.093761574
819,110291,10534,1/6/2015 10:19,"0.67953444,0.32046556",1/31/2015 9:59,"[1, 0]",0.20539635,A,N,24.98673356,60.42992153,in,NA,2,-0.114603682,0.042592593
452,110303,10534,1/6/2015 10:25,"0.43141377,0.56858623",2/6/2015 9:59,"[0, 1]",0.372235682,A,N,30.98248743,60.43416766,in,NA,2,0.108947969,0.028113426
420,110306,10534,1/6/2015 10:26,"0.3277876,0.6722124",3/4/2015 23:59,"[0, 1]",0.214889421,A,N,57.56480257,60.43518585,in,NA,2,-0.105110611,0.025868056
447,110304,10534,1/6/2015 10:26,"0.4116521,0.5883479",2/6/2015 10:59,"[0, 1]",0.338914903,A,N,31.02359202,60.43472974,in,NA,2,0.129863704,0.027002315
1025,110337,45,1/6/2015 10:47,"0.65,0.35000002",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",0.0060438,B,Y,25.50850892,30.44981284,in,1st,2,-0.003061088,0.011851852
420,110349,45,1/6/2015 11:03,"0.33999997,0.66",3/4/2015 23:59,"[0, 1]",0.23119998,A,N,57.53892979,60.46105864,in,NA,2,0.016310558,2.054537037
447,110353,45,1/6/2015 11:04,"0.39999995,0.59999996",2/6/2015 10:59,"[0, 1]",0.319999992,A,N,30.99659469,60.46172707,in,NA,2,-0.018914911,0.459467593
1025,110352,10534,1/6/2015 11:04,"0.65999997,0.33999997",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",0.004044926,B,Y,25.49666304,30.46165872,in,1st,2,-0.001998874,8.039733796
452,110354,45,1/6/2015 11:05,"0.49999997,0.5",2/6/2015 9:59,"[0, 1]",0.49999997,A,N,30.95436975,60.46228534,in,NA,2,0.127764288,0.458981481
819,110363,45,1/6/2015 11:20,"0.65,0.35",1/31/2015 9:59,"[1, 0]",0.245,A,N,24.94414199,60.47251311,in,NA,2,0.03960365,0.277465278
924,110376,10534,1/6/2015 11:34,"0.9501085,0.043495372,0.0020931156,0.0021396459,0.0021857177",1/11/2015 23:59,"[1, 0, 0, 0, 0]",0.001276634,B,Y,5.517822362,30.48216606,in,1st,2,-0.002041275,0.041284722
1038,110379,10534,1/6/2015 11:36,"0.009999998,0.99",2/28/2015 23:59,"[0, 1]",0.0002,B,Y,53.51613772,30.48385071,in,1st,2,-0.002999999,0.002708333
1038,110387,45,1/6/2015 11:40,"0.019999994,0.98",2/28/2015 23:59,"[0, 1]",0.0008,B,Y,53.51342714,30.48656129,in,1st,2,0.0006,0.000231481
1038,110388,821,1/6/2015 11:40,"0.059999984,0.94000006",2/28/2015 23:59,"[0, 1]",0.007199991,B,Y,53.51319843,30.48678999,in,1st,2,0.006399991,0.000173611
1038,110389,45,1/6/2015 11:41,"0.050000034,0.9499999",2/28/2015 23:59,"[0, 1]",0.005000013,B,Y,53.51302496,30.48696346,in,1st,2,-0.002199977,0.006018519
1038,110407,10534,1/6/2015 11:49,"0.029999962,0.9700001",2/28/2015 23:59,"[0, 1]",0.001799992,B,Y,53.50700301,30.49298542,in,1st,2,-0.003200022,0.230347222
845,110427,296,1/6/2015 12:08,"0.43557703,0.044521697,0.055352498,0.04454879,0.42000002",2/21/2015 23:59,"[1, 0, 0, 0, 0]",0.490538087,B,Y,46.49384968,30.50613874,in,1st,2,-0.000304011,8.174259259
